GCN_SEQNO,ETC_NAME,NDC,BN,LN,LN25,LN60,GNN,GNN60,Package_Description,TRADENAME,STR,STR60,RT,GCRT_DESC,ETC_ID,ETC_HIERARCHY_LEVEL,ETC_ULTIMATE_PARENT_ETC_ID,ETC_PARENT_ETC_ID,ETC_ULTIMATE_CHILD_IND,GCN,GCRT,HICL_SEQNO,HIC3,HIC3_SEQN,TC,prednisoneMultiplier,prednisodeEquivalentDose,category,subcategory
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,43598020453,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-62.5/5 SUSP,,AMOX TR-K CLV 250-62.5/5 SUSP,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,49999036550,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959061600,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959061601,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959061602,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959101200,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959101201,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959101202,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,53002024186,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN ORAL SUSPENSION,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,53002024193,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN ORAL SUSPENSION,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569011700,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569012000,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54868020000,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54868020001,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54868627100,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-62.5/5 SUSP,,AMOX TR-K CLV 250-62.5/5 SUSP,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,55045134503,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN POWDER FOR ORAL SUSPENSION,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,55045134507,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN POWDER FOR ORAL SUSPENSION,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,55175122305,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,55175122307,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,55947002107,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,57362046034,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,57362046041,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,58016101101,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,58016101201,AUGMENTIN,AUGMENTIN 250-62.5 MG/5 ML,,AUGMENTIN 250-62.5 MG/5 ML,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,60432006500,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-62.5/5 SUSP,,AMOX TR-K CLV 250-62.5/5 SUSP,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,60432006547,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-62.5/5 SUSP,,AMOX TR-K CLV 250-62.5/5 SUSP,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,60432006575,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-62.5/5 SUSP,,AMOX TR-K CLV 250-62.5/5 SUSP,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8990,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,66116068015,AUGMENTIN,AUGMENTIN 250-62.5 SUSPEN,,AUGMENTIN 250-62.5 SUSPEN,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-62.5/5,250 mg-62.5 mg/5 mL,ORAL,ORAL,2623,7,2549,2621,1,67151,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00029607527,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00029607530,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00029607531,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BLIST PACK,AUGMENTIN,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00247002603,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00247002604,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00247002615,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00247002621,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00247002630,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00403036930,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,00781187431,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-125 MG TAB,,AMOX TR-K CLV 250-125 MG TAB,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,16714029501,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-125 MG TAB,,AMOX TR-K CLV 250-125 MG TAB,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,23490507501,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-125 MG TAB,,AMOX TR-K CLV 250-125 MG TAB,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,43598021830,AMOX TR-POTASSIUM CLAVULANATE,AMOX TR-K CLV 250-125 MG TAB,,AMOX TR-K CLV 250-125 MG TAB,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AMOXICILLIN AND CLAVULANATE POTASSIUM,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959034309,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN TABLETS,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959034315,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN TABLETS,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959034321,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN TABLETS,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,52959034330,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN TABLETS,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,53002025030,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN TABLETS,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54124060715,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54124060716,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54124060720,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54124060721,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54124060722,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569014200,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569014201,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569014202,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569014203,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569196200,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569196201,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569196202,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569196203,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BLIST PACK,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54569196204,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54868038700,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
8991,Aminopenicillin Antibiotic - Beta-lactamase Inhibitor Combinations,54868038701,AUGMENTIN,AUGMENTIN 250-125 TABLET,,AUGMENTIN 250-125 TABLET,AMOXICILLIN/POTASSIUM CLAV,AMOXICILLIN/POTASSIUM CLAVULANATE,BOTTLE,AUGMENTIN,250-125 MG,250 mg-125 mg,ORAL,ORAL,2623,7,2549,2621,1,67070,1,3962,W1A,476,22,,,,
